Date,Province_name,Confirmed
2020/7/11,Sint Maarten,78
2020/7/12,Sint Maarten,78
2020/7/13,Sint Maarten,78
2020/7/14,Sint Maarten,78
2020/7/15,Sint Maarten,78
2020/7/16,Sint Maarten,78
2020/7/17,Sint Maarten,79
2020/7/18,Sint Maarten,79
2020/7/19,Sint Maarten,79
2020/7/20,Sint Maarten,79
2020/7/21,Sint Maarten,79
2020/7/22,Sint Maarten,79
2020/7/23,Sint Maarten,81
2020/7/24,Sint Maarten,84
2020/7/25,Sint Maarten,93
2020/7/26,Sint Maarten,114
2020/7/27,Sint Maarten,114
2020/7/28,Sint Maarten,114
2020/7/29,Sint Maarten,115
2020/7/30,Sint Maarten,126
2020/7/31,Sint Maarten,128
2020/8/1,Sint Maarten,128
2020/8/2,Sint Maarten,146
2020/8/3,Sint Maarten,150
2020/8/4,Sint Maarten,150
2020/8/5,Sint Maarten,156
2020/8/6,Sint Maarten,176
2020/8/7,Sint Maarten,176
2020/8/8,Sint Maarten,177
2020/8/9,Sint Maarten,189
2020/8/10,Sint Maarten,189
2020/8/11,Sint Maarten,205
2020/8/12,Sint Maarten,248
2020/8/13,Sint Maarten,263
2020/8/14,Sint Maarten,269
2020/8/15,Sint Maarten,300
2020/8/16,Sint Maarten,317
2020/8/17,Sint Maarten,326
2020/8/18,Sint Maarten,333
2020/8/19,Sint Maarten,348
2020/8/20,Sint Maarten,353
2020/8/21,Sint Maarten,353
2020/8/22,Sint Maarten,368
2020/8/23,Sint Maarten,396
2020/8/24,Sint Maarten,408
2020/8/25,Sint Maarten,408
2020/8/26,Sint Maarten,442
2020/8/27,Sint Maarten,444
2020/8/28,Sint Maarten,444
2020/8/29,Sint Maarten,444
2020/8/30,Sint Maarten,460
2020/8/31,Sint Maarten,476
2020/9/1,Sint Maarten,482
2020/9/2,Sint Maarten,495
2020/9/3,Sint Maarten,504
2020/9/4,Sint Maarten,511
2020/9/5,Sint Maarten,511
2020/9/6,Sint Maarten,511
2020/9/7,Sint Maarten,516
2020/9/8,Sint Maarten,527
2020/9/9,Sint Maarten,530
2020/9/10,Sint Maarten,530
2020/9/11,Sint Maarten,531
2020/9/12,Sint Maarten,533
2020/9/13,Sint Maarten,549
2020/9/14,Sint Maarten,549
2020/9/15,Sint Maarten,549
2020/9/16,Sint Maarten,557
2020/9/17,Sint Maarten,565
2020/9/18,Sint Maarten,574
2020/9/19,Sint Maarten,584
2020/9/20,Sint Maarten,584
2020/9/21,Sint Maarten,591
2020/9/22,Sint Maarten,594
2020/9/23,Sint Maarten,616
2020/9/24,Sint Maarten,618
2020/9/25,Sint Maarten,627
2020/9/26,Sint Maarten,633
2020/9/27,Sint Maarten,644
2020/9/28,Sint Maarten,645
2020/9/29,Sint Maarten,659
2020/9/30,Sint Maarten,667
2020/10/1,Sint Maarten,668
2020/10/2,Sint Maarten,674
2020/10/3,Sint Maarten,678
2020/10/4,Sint Maarten,679
2020/10/5,Sint Maarten,686
2020/10/6,Sint Maarten,689
2020/10/7,Sint Maarten,698
2020/10/8,Sint Maarten,699
2020/10/9,Sint Maarten,703
2020/10/10,Sint Maarten,707
2020/10/11,Sint Maarten,710
2020/10/12,Sint Maarten,710
2020/10/13,Sint Maarten,719
2020/10/14,Sint Maarten,729
2020/10/15,Sint Maarten,737
2020/10/16,Sint Maarten,746
2020/10/17,Sint Maarten,749
2020/10/18,Sint Maarten,753
2020/10/19,Sint Maarten,756
2020/10/20,Sint Maarten,756
2020/10/21,Sint Maarten,769
2020/10/22,Sint Maarten,769
2020/10/23,Sint Maarten,776
2020/10/24,Sint Maarten,780
2020/10/25,Sint Maarten,784
2020/10/26,Sint Maarten,789
2020/10/27,Sint Maarten,792
2020/10/28,Sint Maarten,805
2020/10/29,Sint Maarten,805
2020/10/30,Sint Maarten,822
2020/10/31,Sint Maarten,826
2020/11/1,Sint Maarten,831
2020/11/2,Sint Maarten,844
2020/11/3,Sint Maarten,859
2020/11/4,Sint Maarten,870
2020/11/5,Sint Maarten,877
2020/11/6,Sint Maarten,877
2020/11/7,Sint Maarten,886
2020/11/8,Sint Maarten,890
2020/11/9,Sint Maarten,896
2020/11/10,Sint Maarten,908
2020/11/11,Sint Maarten,910
2020/11/12,Sint Maarten,914
2020/11/13,Sint Maarten,923
2020/11/14,Sint Maarten,923
2020/11/15,Sint Maarten,933
2020/11/16,Sint Maarten,939
2020/11/17,Sint Maarten,954
2020/11/18,Sint Maarten,964
2020/11/19,Sint Maarten,973
2020/11/20,Sint Maarten,983
2020/11/21,Sint Maarten,996
2020/11/22,Sint Maarten,1007
2020/11/23,Sint Maarten,1012
2020/11/24,Sint Maarten,1020
2020/11/25,Sint Maarten,1036
2020/11/26,Sint Maarten,1041
2020/11/27,Sint Maarten,1053
2020/11/28,Sint Maarten,1062
2020/11/29,Sint Maarten,1062
2020/11/30,Sint Maarten,1066
2020/12/1,Sint Maarten,1069
2020/12/2,Sint Maarten,1072
2020/12/3,Sint Maarten,1105
2020/12/4,Sint Maarten,1120
2020/12/5,Sint Maarten,1139
2020/12/6,Sint Maarten,1139
2020/12/7,Sint Maarten,1155
2020/12/8,Sint Maarten,1161
2020/12/9,Sint Maarten,1185
2020/12/10,Sint Maarten,1201
2020/12/11,Sint Maarten,1225
2020/12/12,Sint Maarten,1232
2020/12/13,Sint Maarten,1232
2020/12/14,Sint Maarten,1249
2020/12/15,Sint Maarten,1269
2020/12/16,Sint Maarten,1276
2020/12/17,Sint Maarten,1294
2020/12/18,Sint Maarten,1315
2020/12/19,Sint Maarten,1323
2020/12/20,Sint Maarten,1328
2020/12/21,Sint Maarten,1338
2020/12/22,Sint Maarten,1362
2020/12/23,Sint Maarten,1370
2020/12/24,Sint Maarten,1385
2020/12/25,Sint Maarten,1393
2020/12/26,Sint Maarten,1393
2020/12/27,Sint Maarten,1393
2020/12/28,Sint Maarten,1411
2020/12/29,Sint Maarten,1423
2020/1/22,Anguilla,0
2020/1/23,Anguilla,0
2020/1/24,Anguilla,0
2020/1/25,Anguilla,0
2020/1/26,Anguilla,0
2020/1/27,Anguilla,0
2020/1/28,Anguilla,0
2020/1/29,Anguilla,0
2020/1/30,Anguilla,0
2020/1/31,Anguilla,0
2020/2/1,Anguilla,0
2020/2/2,Anguilla,0
2020/2/3,Anguilla,0
2020/2/4,Anguilla,0
2020/2/5,Anguilla,0
2020/2/6,Anguilla,0
2020/2/7,Anguilla,0
2020/2/8,Anguilla,0
2020/2/9,Anguilla,0
2020/2/10,Anguilla,0
2020/2/11,Anguilla,0
2020/2/12,Anguilla,0
2020/2/13,Anguilla,0
2020/2/14,Anguilla,0
2020/2/15,Anguilla,0
2020/2/16,Anguilla,0
2020/2/17,Anguilla,0
2020/2/18,Anguilla,0
2020/2/19,Anguilla,0
2020/2/20,Anguilla,0
2020/2/21,Anguilla,0
2020/2/22,Anguilla,0
2020/2/23,Anguilla,0
2020/2/24,Anguilla,0
2020/2/25,Anguilla,0
2020/2/26,Anguilla,0
2020/2/27,Anguilla,0
2020/2/28,Anguilla,0
2020/2/29,Anguilla,0
2020/3/1,Anguilla,0
2020/3/2,Anguilla,0
2020/3/3,Anguilla,0
2020/3/4,Anguilla,0
2020/3/5,Anguilla,0
2020/3/6,Anguilla,0
2020/3/7,Anguilla,0
2020/3/8,Anguilla,0
2020/3/9,Anguilla,0
2020/3/10,Anguilla,0
2020/3/11,Anguilla,0
2020/3/12,Anguilla,0
2020/3/13,Anguilla,0
2020/3/14,Anguilla,0
2020/3/15,Anguilla,0
2020/3/16,Anguilla,0
2020/3/17,Anguilla,0
2020/3/18,Anguilla,0
2020/3/19,Anguilla,0
2020/3/20,Anguilla,0
2020/3/21,Anguilla,0
2020/3/22,Anguilla,0
2020/3/23,Anguilla,0
2020/3/24,Anguilla,0
2020/3/25,Anguilla,0
2020/3/26,Anguilla,0
2020/3/27,Anguilla,0
2020/3/28,Anguilla,2
2020/3/29,Anguilla,2
2020/3/30,Anguilla,2
2020/3/31,Anguilla,2
2020/4/1,Anguilla,2
2020/4/2,Anguilla,3
2020/4/3,Anguilla,3
2020/4/4,Anguilla,3
2020/4/5,Anguilla,3
2020/4/6,Anguilla,3
2020/4/7,Anguilla,3
2020/4/8,Anguilla,3
2020/4/9,Anguilla,3
2020/4/10,Anguilla,3
2020/4/11,Anguilla,3
2020/4/12,Anguilla,3
2020/4/13,Anguilla,3
2020/4/14,Anguilla,3
2020/4/15,Anguilla,3
2020/4/16,Anguilla,3
2020/4/17,Anguilla,3
2020/4/18,Anguilla,3
2020/4/19,Anguilla,3
2020/4/20,Anguilla,3
2020/4/21,Anguilla,3
2020/4/22,Anguilla,3
2020/4/23,Anguilla,3
2020/4/24,Anguilla,3
2020/4/25,Anguilla,3
2020/4/26,Anguilla,3
2020/4/27,Anguilla,3
2020/4/28,Anguilla,3
2020/4/29,Anguilla,3
2020/4/30,Anguilla,3
2020/5/1,Anguilla,3
2020/5/2,Anguilla,3
2020/5/3,Anguilla,3
2020/5/4,Anguilla,3
2020/5/5,Anguilla,3
2020/5/6,Anguilla,3
2020/5/7,Anguilla,3
2020/5/8,Anguilla,3
2020/5/9,Anguilla,3
2020/5/10,Anguilla,3
2020/5/11,Anguilla,3
2020/5/12,Anguilla,3
2020/5/13,Anguilla,3
2020/5/14,Anguilla,3
2020/5/15,Anguilla,3
2020/5/16,Anguilla,3
2020/5/17,Anguilla,3
2020/5/18,Anguilla,3
2020/5/19,Anguilla,3
2020/5/20,Anguilla,3
2020/5/21,Anguilla,3
2020/5/22,Anguilla,3
2020/5/23,Anguilla,3
2020/5/24,Anguilla,3
2020/5/25,Anguilla,3
2020/5/26,Anguilla,3
2020/5/27,Anguilla,3
2020/5/28,Anguilla,3
2020/5/29,Anguilla,3
2020/5/30,Anguilla,3
2020/5/31,Anguilla,3
2020/6/1,Anguilla,3
2020/6/2,Anguilla,3
2020/6/3,Anguilla,3
2020/6/4,Anguilla,3
2020/6/5,Anguilla,3
2020/6/6,Anguilla,3
2020/6/7,Anguilla,3
2020/6/8,Anguilla,3
2020/6/9,Anguilla,3
2020/6/10,Anguilla,3
2020/6/11,Anguilla,3
2020/6/12,Anguilla,3
2020/6/13,Anguilla,3
2020/6/14,Anguilla,3
2020/6/15,Anguilla,3
2020/6/16,Anguilla,3
2020/6/17,Anguilla,3
2020/6/18,Anguilla,3
2020/6/19,Anguilla,3
2020/6/20,Anguilla,3
2020/6/21,Anguilla,3
2020/6/22,Anguilla,3
2020/6/23,Anguilla,3
2020/6/24,Anguilla,3
2020/6/25,Anguilla,3
2020/6/26,Anguilla,3
2020/6/27,Anguilla,3
2020/6/28,Anguilla,3
2020/6/29,Anguilla,3
2020/6/30,Anguilla,3
2020/7/1,Anguilla,3
2020/7/2,Anguilla,3
2020/7/3,Anguilla,3
2020/7/4,Anguilla,3
2020/7/5,Anguilla,3
2020/7/6,Anguilla,3
2020/7/7,Anguilla,3
2020/7/8,Anguilla,3
2020/7/9,Anguilla,3
2020/7/10,Anguilla,3
2020/7/11,Anguilla,3
2020/7/12,Anguilla,3
2020/7/13,Anguilla,3
2020/7/14,Anguilla,3
2020/7/15,Anguilla,3
2020/7/16,Anguilla,3
2020/7/17,Anguilla,3
2020/7/18,Anguilla,3
2020/7/19,Anguilla,3
2020/7/20,Anguilla,3
2020/7/21,Anguilla,3
2020/7/22,Anguilla,3
2020/7/23,Anguilla,3
2020/7/24,Anguilla,3
2020/7/25,Anguilla,3
2020/7/26,Anguilla,3
2020/7/27,Anguilla,3
2020/7/28,Anguilla,3
2020/7/29,Anguilla,3
2020/7/30,Anguilla,3
2020/7/31,Anguilla,3
2020/8/1,Anguilla,3
2020/8/2,Anguilla,3
2020/8/3,Anguilla,3
2020/8/4,Anguilla,3
2020/8/5,Anguilla,3
2020/8/6,Anguilla,3
2020/8/7,Anguilla,3
2020/8/8,Anguilla,3
2020/8/9,Anguilla,3
2020/8/10,Anguilla,3
2020/8/11,Anguilla,3
2020/8/12,Anguilla,3
2020/8/13,Anguilla,3
2020/8/14,Anguilla,3
2020/8/15,Anguilla,3
2020/8/16,Anguilla,3
2020/8/17,Anguilla,3
2020/8/18,Anguilla,3
2020/8/19,Anguilla,3
2020/8/20,Anguilla,3
2020/8/21,Anguilla,3
2020/8/22,Anguilla,3
2020/8/23,Anguilla,3
2020/8/24,Anguilla,3
2020/8/25,Anguilla,3
2020/8/26,Anguilla,3
2020/8/27,Anguilla,3
2020/8/28,Anguilla,3
2020/8/29,Anguilla,3
2020/8/30,Anguilla,3
2020/8/31,Anguilla,3
2020/9/1,Anguilla,3
2020/9/2,Anguilla,3
2020/9/3,Anguilla,3
2020/9/4,Anguilla,3
2020/9/5,Anguilla,3
2020/9/6,Anguilla,3
2020/9/7,Anguilla,3
2020/9/8,Anguilla,3
2020/9/9,Anguilla,3
2020/9/10,Anguilla,3
2020/9/11,Anguilla,3
2020/9/12,Anguilla,3
2020/9/13,Anguilla,3
2020/9/14,Anguilla,3
2020/9/15,Anguilla,3
2020/9/16,Anguilla,3
2020/9/17,Anguilla,3
2020/9/18,Anguilla,3
2020/9/19,Anguilla,3
2020/9/20,Anguilla,3
2020/9/21,Anguilla,3
2020/9/22,Anguilla,3
2020/9/23,Anguilla,3
2020/9/24,Anguilla,3
2020/9/25,Anguilla,3
2020/9/26,Anguilla,3
2020/9/27,Anguilla,3
2020/9/28,Anguilla,3
2020/9/29,Anguilla,3
2020/9/30,Anguilla,3
2020/10/1,Anguilla,3
2020/10/2,Anguilla,3
2020/10/3,Anguilla,3
2020/10/4,Anguilla,3
2020/10/5,Anguilla,3
2020/10/6,Anguilla,3
2020/10/7,Anguilla,3
2020/10/8,Anguilla,3
2020/10/9,Anguilla,3
2020/10/10,Anguilla,3
2020/10/11,Anguilla,3
2020/10/12,Anguilla,3
2020/10/13,Anguilla,3
2020/10/14,Anguilla,3
2020/10/15,Anguilla,3
2020/10/16,Anguilla,3
2020/10/17,Anguilla,3
2020/10/18,Anguilla,3
2020/10/19,Anguilla,3
2020/10/20,Anguilla,3
2020/10/21,Anguilla,3
2020/10/22,Anguilla,3
2020/10/23,Anguilla,3
2020/10/24,Anguilla,3
2020/10/25,Anguilla,3
2020/10/26,Anguilla,3
2020/10/27,Anguilla,3
2020/10/28,Anguilla,3
2020/10/29,Anguilla,3
2020/10/30,Anguilla,3
2020/10/31,Anguilla,3
2020/11/1,Anguilla,3
2020/11/2,Anguilla,3
2020/11/3,Anguilla,3
2020/11/4,Anguilla,3
2020/11/5,Anguilla,3
2020/11/6,Anguilla,3
2020/11/7,Anguilla,3
2020/11/8,Anguilla,3
2020/11/9,Anguilla,3
2020/11/10,Anguilla,3
2020/11/11,Anguilla,3
2020/11/12,Anguilla,3
2020/11/13,Anguilla,3
2020/11/14,Anguilla,3
2020/11/15,Anguilla,3
2020/11/16,Anguilla,3
2020/11/17,Anguilla,3
2020/11/18,Anguilla,3
2020/11/19,Anguilla,3
2020/11/20,Anguilla,3
2020/11/21,Anguilla,3
2020/11/22,Anguilla,3
2020/11/23,Anguilla,4
2020/11/24,Anguilla,4
2020/11/25,Anguilla,4
2020/11/26,Anguilla,4
2020/11/27,Anguilla,4
2020/11/28,Anguilla,4
2020/11/29,Anguilla,4
2020/11/30,Anguilla,6
2020/12/1,Anguilla,6
2020/12/2,Anguilla,6
2020/12/3,Anguilla,6
2020/12/4,Anguilla,7
2020/12/5,Anguilla,7
2020/12/6,Anguilla,7
2020/12/7,Anguilla,10
2020/12/8,Anguilla,10
2020/12/9,Anguilla,10
2020/12/10,Anguilla,10
2020/12/11,Anguilla,10
2020/12/12,Anguilla,10
2020/12/13,Anguilla,10
2020/12/14,Anguilla,10
2020/12/15,Anguilla,10
2020/12/16,Anguilla,10
2020/12/17,Anguilla,10
2020/12/18,Anguilla,10
2020/12/19,Anguilla,10
2020/12/20,Anguilla,10
2020/12/21,Anguilla,10
2020/12/22,Anguilla,11
2020/12/23,Anguilla,11
2020/12/24,Anguilla,11
2020/12/25,Anguilla,11
2020/12/26,Anguilla,12
2020/12/27,Anguilla,12
2020/12/28,Anguilla,13
2020/12/29,Anguilla,13
2020/1/22,Bermuda,0
2020/1/23,Bermuda,0
2020/1/24,Bermuda,0
2020/1/25,Bermuda,0
2020/1/26,Bermuda,0
2020/1/27,Bermuda,0
2020/1/28,Bermuda,0
2020/1/29,Bermuda,0
2020/1/30,Bermuda,0
2020/1/31,Bermuda,0
2020/2/1,Bermuda,0
2020/2/2,Bermuda,0
2020/2/3,Bermuda,0
2020/2/4,Bermuda,0
2020/2/5,Bermuda,0
2020/2/6,Bermuda,0
2020/2/7,Bermuda,0
2020/2/8,Bermuda,0
2020/2/9,Bermuda,0
2020/2/10,Bermuda,0
2020/2/11,Bermuda,0
2020/2/12,Bermuda,0
2020/2/13,Bermuda,0
2020/2/14,Bermuda,0
2020/2/15,Bermuda,0
2020/2/16,Bermuda,0
2020/2/17,Bermuda,0
2020/2/18,Bermuda,0
2020/2/19,Bermuda,0
2020/2/20,Bermuda,0
2020/2/21,Bermuda,0
2020/2/22,Bermuda,0
2020/2/23,Bermuda,0
2020/2/24,Bermuda,0
2020/2/25,Bermuda,0
2020/2/26,Bermuda,0
2020/2/27,Bermuda,0
2020/2/28,Bermuda,0
2020/2/29,Bermuda,0
2020/3/1,Bermuda,0
2020/3/2,Bermuda,0
2020/3/3,Bermuda,0
2020/3/4,Bermuda,0
2020/3/5,Bermuda,0
2020/3/6,Bermuda,0
2020/3/7,Bermuda,0
2020/3/8,Bermuda,0
2020/3/9,Bermuda,0
2020/3/10,Bermuda,0
2020/3/11,Bermuda,0
2020/3/12,Bermuda,0
2020/3/13,Bermuda,0
2020/3/14,Bermuda,0
2020/3/15,Bermuda,0
2020/3/16,Bermuda,0
2020/3/17,Bermuda,0
2020/3/18,Bermuda,0
2020/3/19,Bermuda,2
2020/3/20,Bermuda,2
2020/3/21,Bermuda,2
2020/3/22,Bermuda,6
2020/3/23,Bermuda,6
2020/3/24,Bermuda,6
2020/3/25,Bermuda,7
2020/3/26,Bermuda,15
2020/3/27,Bermuda,17
2020/3/28,Bermuda,17
2020/3/29,Bermuda,22
2020/3/30,Bermuda,27
2020/3/31,Bermuda,32
2020/4/1,Bermuda,32
2020/4/2,Bermuda,35
2020/4/3,Bermuda,35
2020/4/4,Bermuda,35
2020/4/5,Bermuda,37
2020/4/6,Bermuda,39
2020/4/7,Bermuda,39
2020/4/8,Bermuda,39
2020/4/9,Bermuda,48
2020/4/10,Bermuda,48
2020/4/11,Bermuda,48
2020/4/12,Bermuda,57
2020/4/13,Bermuda,57
2020/4/14,Bermuda,57
2020/4/15,Bermuda,81
2020/4/16,Bermuda,81
2020/4/17,Bermuda,83
2020/4/18,Bermuda,83
2020/4/19,Bermuda,86
2020/4/20,Bermuda,86
2020/4/21,Bermuda,86
2020/4/22,Bermuda,99
2020/4/23,Bermuda,99
2020/4/24,Bermuda,99
2020/4/25,Bermuda,109
2020/4/26,Bermuda,109
2020/4/27,Bermuda,110
2020/4/28,Bermuda,110
2020/4/29,Bermuda,111
2020/4/30,Bermuda,114
2020/5/1,Bermuda,114
2020/5/2,Bermuda,114
2020/5/3,Bermuda,115
2020/5/4,Bermuda,115
2020/5/5,Bermuda,115
2020/5/6,Bermuda,118
2020/5/7,Bermuda,118
2020/5/8,Bermuda,118
2020/5/9,Bermuda,118
2020/5/10,Bermuda,118
2020/5/11,Bermuda,119
2020/5/12,Bermuda,121
2020/5/13,Bermuda,121
2020/5/14,Bermuda,122
2020/5/15,Bermuda,122
2020/5/16,Bermuda,123
2020/5/17,Bermuda,123
2020/5/18,Bermuda,125
2020/5/19,Bermuda,125
2020/5/20,Bermuda,125
2020/5/21,Bermuda,125
2020/5/22,Bermuda,128
2020/5/23,Bermuda,128
2020/5/24,Bermuda,133
2020/5/25,Bermuda,133
2020/5/26,Bermuda,139
2020/5/27,Bermuda,139
2020/5/28,Bermuda,140
2020/5/29,Bermuda,140
2020/5/30,Bermuda,140
2020/5/31,Bermuda,140
2020/6/1,Bermuda,141
2020/6/2,Bermuda,141
2020/6/3,Bermuda,141
2020/6/4,Bermuda,141
2020/6/5,Bermuda,141
2020/6/6,Bermuda,141
2020/6/7,Bermuda,141
2020/6/8,Bermuda,141
2020/6/9,Bermuda,141
2020/6/10,Bermuda,141
2020/6/11,Bermuda,141
2020/6/12,Bermuda,141
2020/6/13,Bermuda,142
2020/6/14,Bermuda,142
2020/6/15,Bermuda,144
2020/6/16,Bermuda,144
2020/6/17,Bermuda,144
2020/6/18,Bermuda,144
2020/6/19,Bermuda,146
2020/6/20,Bermuda,146
2020/6/21,Bermuda,146
2020/6/22,Bermuda,146
2020/6/23,Bermuda,146
2020/6/24,Bermuda,146
2020/6/25,Bermuda,146
2020/6/26,Bermuda,146
2020/6/27,Bermuda,146
2020/6/28,Bermuda,146
2020/6/29,Bermuda,146
2020/6/30,Bermuda,146
2020/7/1,Bermuda,146
2020/7/2,Bermuda,146
2020/7/3,Bermuda,146
2020/7/4,Bermuda,146
2020/7/5,Bermuda,146
2020/7/6,Bermuda,146
2020/7/7,Bermuda,148
2020/7/8,Bermuda,149
2020/7/9,Bermuda,149
2020/7/10,Bermuda,150
2020/7/11,Bermuda,150
2020/7/12,Bermuda,150
2020/7/13,Bermuda,150
2020/7/14,Bermuda,150
2020/7/15,Bermuda,150
2020/7/16,Bermuda,152
2020/7/17,Bermuda,152
2020/7/18,Bermuda,153
2020/7/19,Bermuda,153
2020/7/20,Bermuda,153
2020/7/21,Bermuda,153
2020/7/22,Bermuda,153
2020/7/23,Bermuda,153
2020/7/24,Bermuda,153
2020/7/25,Bermuda,153
2020/7/26,Bermuda,153
2020/7/27,Bermuda,154
2020/7/28,Bermuda,156
2020/7/29,Bermuda,156
2020/7/30,Bermuda,156
2020/7/31,Bermuda,156
2020/8/1,Bermuda,156
2020/8/2,Bermuda,157
2020/8/3,Bermuda,157
2020/8/4,Bermuda,157
2020/8/5,Bermuda,157
2020/8/6,Bermuda,157
2020/8/7,Bermuda,157
2020/8/8,Bermuda,157
2020/8/9,Bermuda,158
2020/8/10,Bermuda,158
2020/8/11,Bermuda,159
2020/8/12,Bermuda,159
2020/8/13,Bermuda,159
2020/8/14,Bermuda,159
2020/8/15,Bermuda,162
2020/8/16,Bermuda,162
2020/8/17,Bermuda,166
2020/8/18,Bermuda,166
2020/8/19,Bermuda,166
2020/8/20,Bermuda,166
2020/8/21,Bermuda,167
2020/8/22,Bermuda,167
2020/8/23,Bermuda,167
2020/8/24,Bermuda,168
2020/8/25,Bermuda,168
2020/8/26,Bermuda,168
2020/8/27,Bermuda,168
2020/8/28,Bermuda,168
2020/8/29,Bermuda,169
2020/8/30,Bermuda,169
2020/8/31,Bermuda,172
2020/9/1,Bermuda,172
2020/9/2,Bermuda,172
2020/9/3,Bermuda,174
2020/9/4,Bermuda,175
2020/9/5,Bermuda,175
2020/9/6,Bermuda,175
2020/9/7,Bermuda,175
2020/9/8,Bermuda,175
2020/9/9,Bermuda,177
2020/9/10,Bermuda,177
2020/9/11,Bermuda,177
2020/9/12,Bermuda,177
2020/9/13,Bermuda,177
2020/9/14,Bermuda,177
2020/9/15,Bermuda,177
2020/9/16,Bermuda,178
2020/9/17,Bermuda,178
2020/9/18,Bermuda,178
2020/9/19,Bermuda,180
2020/9/20,Bermuda,180
2020/9/21,Bermuda,180
2020/9/22,Bermuda,180
2020/9/23,Bermuda,181
2020/9/24,Bermuda,181
2020/9/25,Bermuda,181
2020/9/26,Bermuda,181
2020/9/27,Bermuda,181
2020/9/28,Bermuda,181
2020/9/29,Bermuda,181
2020/9/30,Bermuda,181
2020/10/1,Bermuda,181
2020/10/2,Bermuda,181
2020/10/3,Bermuda,181
2020/10/4,Bermuda,181
2020/10/5,Bermuda,181
2020/10/6,Bermuda,181
2020/10/7,Bermuda,181
2020/10/8,Bermuda,182
2020/10/9,Bermuda,184
2020/10/10,Bermuda,184
2020/10/11,Bermuda,184
2020/10/12,Bermuda,184
2020/10/13,Bermuda,185
2020/10/14,Bermuda,185
2020/10/15,Bermuda,185
2020/10/16,Bermuda,185
2020/10/17,Bermuda,185
2020/10/18,Bermuda,185
2020/10/19,Bermuda,185
2020/10/20,Bermuda,188
2020/10/21,Bermuda,188
2020/10/22,Bermuda,188
2020/10/23,Bermuda,190
2020/10/24,Bermuda,190
2020/10/25,Bermuda,190
2020/10/26,Bermuda,193
2020/10/27,Bermuda,194
2020/10/28,Bermuda,194
2020/10/29,Bermuda,198
2020/10/30,Bermuda,199
2020/10/31,Bermuda,199
2020/11/1,Bermuda,199
2020/11/2,Bermuda,206
2020/11/3,Bermuda,206
2020/11/4,Bermuda,206
2020/11/5,Bermuda,207
2020/11/6,Bermuda,207
2020/11/7,Bermuda,209
2020/11/8,Bermuda,209
2020/11/9,Bermuda,214
2020/11/10,Bermuda,214
2020/11/11,Bermuda,214
2020/11/12,Bermuda,220
2020/11/13,Bermuda,222
2020/11/14,Bermuda,222
2020/11/15,Bermuda,222
2020/11/16,Bermuda,223
2020/11/17,Bermuda,223
2020/11/18,Bermuda,224
2020/11/19,Bermuda,226
2020/11/20,Bermuda,227
2020/11/21,Bermuda,227
2020/11/22,Bermuda,227
2020/11/23,Bermuda,227
2020/11/24,Bermuda,227
2020/11/25,Bermuda,239
2020/11/26,Bermuda,241
2020/11/27,Bermuda,242
2020/11/28,Bermuda,247
2020/11/29,Bermuda,251
2020/11/30,Bermuda,260
2020/12/1,Bermuda,262
2020/12/2,Bermuda,267
2020/12/3,Bermuda,272
2020/12/4,Bermuda,278
2020/12/5,Bermuda,288
2020/12/6,Bermuda,288
2020/12/7,Bermuda,306
2020/12/8,Bermuda,330
2020/12/9,Bermuda,340
2020/12/10,Bermuda,364
2020/12/11,Bermuda,391
2020/12/12,Bermuda,391
2020/12/13,Bermuda,391
2020/12/14,Bermuda,431
2020/12/15,Bermuda,456
2020/12/16,Bermuda,467
2020/12/17,Bermuda,485
2020/12/18,Bermuda,497
2020/12/19,Bermuda,516
2020/12/20,Bermuda,527
2020/12/21,Bermuda,527
2020/12/22,Bermuda,553
2020/12/23,Bermuda,553
2020/12/24,Bermuda,560
2020/12/25,Bermuda,561
2020/12/26,Bermuda,581
2020/12/27,Bermuda,581
2020/12/28,Bermuda,581
2020/12/29,Bermuda,595
2020/1/22,British Virgin Islands,0
2020/1/23,British Virgin Islands,0
2020/1/24,British Virgin Islands,0
2020/1/25,British Virgin Islands,0
2020/1/26,British Virgin Islands,0
2020/1/27,British Virgin Islands,0
2020/1/28,British Virgin Islands,0
2020/1/29,British Virgin Islands,0
2020/1/30,British Virgin Islands,0
2020/1/31,British Virgin Islands,0
2020/2/1,British Virgin Islands,0
2020/2/2,British Virgin Islands,0
2020/2/3,British Virgin Islands,0
2020/2/4,British Virgin Islands,0
2020/2/5,British Virgin Islands,0
2020/2/6,British Virgin Islands,0
2020/2/7,British Virgin Islands,0
2020/2/8,British Virgin Islands,0
2020/2/9,British Virgin Islands,0
2020/2/10,British Virgin Islands,0
2020/2/11,British Virgin Islands,0
2020/2/12,British Virgin Islands,0
2020/2/13,British Virgin Islands,0
2020/2/14,British Virgin Islands,0
2020/2/15,British Virgin Islands,0
2020/2/16,British Virgin Islands,0
2020/2/17,British Virgin Islands,0
2020/2/18,British Virgin Islands,0
2020/2/19,British Virgin Islands,0
2020/2/20,British Virgin Islands,0
2020/2/21,British Virgin Islands,0
2020/2/22,British Virgin Islands,0
2020/2/23,British Virgin Islands,0
2020/2/24,British Virgin Islands,0
2020/2/25,British Virgin Islands,0
2020/2/26,British Virgin Islands,0
2020/2/27,British Virgin Islands,0
2020/2/28,British Virgin Islands,0
2020/2/29,British Virgin Islands,0
2020/3/1,British Virgin Islands,0
